#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C9899	24
RL|S1|C9912	24
RL|S1|C9956	24
RL|S1|C9964	24
RL|S1|C9970	24
RL|S1|C9972	24
RL|S1|C9990	24
RL|S1|C9994	24
RL|S1|C10004	24
RL|S1|C10011	24
RL|S1|C10020	24
RL|S1|C10040	24
RL|S1|C10095	24
RL|S1|C10110	24
RL|S1|C10117	24
RL|S1|C10129	24
RL|S1|C10157	24
RL|S1|C10183	24
RL|S1|C10188	24
RL|S1|C10193	24
RL|S1|C10243	24
RL|S1|C10244	24
RL|S1|C10255	24
RL|S1|C10259	24
RL|S1|C10262	24
RL|S1|C10268	24
RL|S1|C10269	24
RL|S1|C10278	24
RL|S1|C10294	24
RL|S1|C10297	24
RL|S1|C10302	24
RL|S1|C10309	24
RL|S1|C10323	24
RL|S1|C10356	24
RL|S1|C10358	24
RL|S1|C10364	24
RL|S1|C10420	24
RL|S1|C10453	24
RL|S1|C10500	24
RL|S1|C10517	24
RL|S1|C10523	24
RL|S1|C10525	24
RL|S1|C10557	24
RL|S1|C10575	24
RL|S1|C10576	24
RL|S1|C10580	24
RL|S1|C10588	24
RL|S1|C10590	24
RL|S1|C10600	24
RL|S1|C10607	24
RL|S1|C10619	24
RL|S1|C10635	24
RL|S1|C10655	24
RL|S1|C10661	24
RL|S1|C10705	24
RL|S1|C10749	24
RL|S1|C10759	24
RL|S1|C10798	24
RL|S1|C10842	24
RL|S1|C10868	24
RL|S1|C10888	24
RL|S1|C10912	24
RL|S1|C10916	24
RL|S1|C10918	24
RL|S1|C10922	24
RL|S1|C10984	24
RL|S1|C11006	24
RL|S1|C11014	24
RL|S1|C11033	24
RL|S1|C11061	24
RL|S1|C11068	24
RL|S1|C11093	24
RL|S1|C11100	24
RL|S1|C11121	24
RL|S1|C11126	24
RL|S1|C11136	24
RL|S1|C11139	24
RL|S1|C11147	24
RL|S1|C11183	24
RL|S1|C11187	24
RL|S1|C11193	24
RL|S1|C11208	24
RL|S1|C11211	24
RL|S1|C11223	24
RL|S1|C11227	24
RL|S1|C11245	24
RL|S1|C11250	24
RL|S1|C11272	24
RL|S1|C11273	24
RL|S1|C11340	24
RL|S1|C11346	24
RL|S1|C11360	24
RL|S1|C11395	24
RL|S1|C11430	24
RL|S1|C11453	24
RL|S1|C11459	24
RL|S1|C11468	24
RL|S1|C11493	24
RL|S1|C11510	24
RL|S1|C11514	24
RL|S1|C11563	24
RL|S1|C11564	24
RL|S1|C11593	24
RL|S1|C11597	24
RL|S1|C11601	24
RL|S1|C11602	24
RL|S1|C11633	24
RL|S1|C11652	24
RL|S1|C11653	24
RL|S1|C11682	24
RL|S1|C11718	24
RL|S1|C11786	24
RL|S1|C11830	24
RL|S1|C11857	24
RL|S1|C11886	24
RL|S1|C11932	24
RL|S1|C11943	24
RL|S1|C11953	24
RL|S1|C11965	24
RL|S1|C11969	24
RL|S1|C12033	24
RL|S1|C12045	24
RL|S1|C12059	24
RL|S1|C12067	24
RL|S1|C12092	24
RL|S1|C12144	24
RL|S1|C12145	24
RL|S1|C12192	24
RL|S1|C12212	24
RL|S1|C12288	24
RL|S1|C12293	24
RL|S1|C12300	24
RL|S1|C12304	24
RL|S1|C12359	24
RL|S1|C12378	24
RL|S1|C12389	24
RL|S1|C12430	24
RL|S1|C12457	24
RL|S1|C12470	24
RL|S1|C12471	24
RL|S1|C12473	24
RL|S1|C12491	24
RL|S1|C12537	24
RL|S1|C12543	24
RL|S1|C12562	24
RL|S1|C12564	24
RL|S1|C12595	24
RL|S1|C12661	24
RL|S1|C12664	24
RL|S1|C12672	24
RL|S1|C12687	24
RL|S1|C12689	24
RL|S1|C12737	24
RL|S1|C12755	24
RL|S1|C12767	24
RL|S1|C12794	24
RL|S1|C12828	24
RL|S1|C12850	24
RL|S1|C12895	24
RL|S1|C12898	24
RL|S1|C12904	24
RL|S1|C12905	24
RL|S1|C12936	24
RL|S1|C12988	24
RL|S1|C12992	24
RL|S1|C13021	24
RL|S1|C13028	24
RL|S1|C13033	24
RL|S1|C13060	24
RL|S1|C13064	24
RL|S1|C13088	24
RL|S1|C13089	24
RL|S1|C13091	24
RL|S1|C13102	24
RL|S1|C13115	24
RL|S1|C13128	24
RL|S1|C13162	24
RL|S1|C13165	24
RL|S1|C13175	24
RL|S1|C13186	24
RL|S1|C13198	24
RL|S1|C13211	24
RL|S1|C13219	24
RL|S1|C13220	24
RL|S1|C13221	24
RL|S1|C13236	24
RL|S1|C13250	24
RL|S1|C13260	24
RL|S1|C13278	24
RL|S1|C13313	24
RL|S1|C13318	24
RL|S1|C13341	24
RL|S1|C13366	24
RL|S1|C13413	24
RL|S1|C13417	24
RL|S1|C13418	24
RL|S1|C13453	24
RL|S1|C13490	24
RL|S1|C13515	24
RL|S1|C13518	24
RL|S1|C13525	24
RL|S1|C13531	24
RL|S1|C13532	24
RL|S1|C13535	24
RL|S1|C13567	24
RL|S1|C13589	24
RL|S1|C13604	24
RL|S1|C13606	24
RL|S1|C13614	24
RL|S1|C13615	24
RL|S1|C13627	24
RL|S1|C13629	24
RL|S1|C13671	24
RL|S1|C13682	24
RL|S1|C13685	24
RL|S1|C13706	24
RL|S1|C13741	24
RL|S1|C13753	24
RL|S1|C13761	24
RL|S1|C13765	24
RL|S1|C13771	24
RL|S1|C13793	24
RL|S1|C13795	24
RL|S1|C13798	24
RL|S1|C13799	24
RL|S1|C13818	24
RL|S1|C13840	24
RL|S1|C13845	24
RL|S1|C13848	24
RL|S1|C13849	24
RL|S1|C13874	24
RL|S1|C13882	24
RL|S1|C13885	24
RL|S1|C13959	24
RL|S1|C13967	24
RL|S1|C14001	24
RL|S1|C14032	24
RL|S1|C14042	24
RL|S1|C14045	24
RL|S1|C14049	24
RL|S1|C14062	24
RL|S1|C14085	24
RL|S1|C14099	24
RL|S1|C14119	24
RL|S1|C14130	24
RL|S1|C14138	24
RL|S1|C14155	24
RL|S1|C14163	24
RL|S1|C14166	24
RL|S1|C14172	24
RL|S1|C14194	24
RL|S1|C14249	24
RL|S1|C14261	24
RL|S1|C14273	24
RL|S1|C14279	24
RL|S1|C14319	24
RL|S1|C14328	24
RL|S1|C14330	24
RL|S1|C14375	24
RL|S1|C14376	24
RL|S1|C14380	24
RL|S1|C14385	24
RL|S1|C14389	24
RL|S1|C14391	24
RL|S1|C14396	24
RL|S1|C14398	24
RL|S1|C14421	24
RL|S1|C14436	24
RL|S1|C14461	24
RL|S1|C14468	24
RL|S1|C14476	24
RL|S1|C14486	24
RL|S1|C14497	24
RL|S1|C14500	24
RL|S1|C14538	24
RL|S1|C14542	24
RL|S1|C14550	24
RL|S1|C14559	24
RL|S1|C14599	24
RL|S1|C14602	24
RL|S1|C14621	24
RL|S1|C14626	24
RL|S1|C14635	24
RL|S1|C14647	24
RL|S1|C14679	24
RL|S1|C14728	24
RL|S1|C14760	24
RL|S1|C14784	24
RL|S1|C14785	24
RL|S1|C14799	24
RL|S1|C14806	24
RL|S1|C14831	24
RL|S1|C14844	24
RL|S1|C14845	24
RL|S1|C14881	24
RL|S1|C14891	24
RL|S1|C14913	24
RL|S1|C14942	24
RL|S1|C14948	24
RL|S1|C14959	24
RL|S1|C14967	24
RL|S1|C14975	24
RL|S1|C14996	24
RL|S1|C15005	24
RL|S1|C15028	24
RL|S1|C15031	24
RL|S1|C15046	24
RL|S1|C15056	24
RL|S1|C15061	24
RL|S1|C15072	24
RL|S1|C15111	24
RL|S1|C15114	24
RL|S1|C15124	24
RL|S1|C15137	24
RL|S1|C15144	24
RL|S1|C15147	24
RL|S1|C15150	24
RL|S1|C15165	24
RL|S1|C15172	24
RL|S1|C15202	24
RL|S1|C15271	24
RL|S1|C15297	24
RL|S1|C15335	24
RL|S1|C15362	24
RL|S1|C15378	24
RL|S1|C15391	24
RL|S1|C15392	24
RL|S1|C15396	24
RL|S1|C15440	24
RL|S1|C15442	24
RL|S1|C15445	24
RL|S1|C15463	24
RL|S1|C15473	24
RL|S1|C15512	24
RL|S1|C15544	24
RL|S1|C15550	24
RL|S1|C15568	24
RL|S1|C15599	24
RL|S1|C15620	24
RL|S1|C15625	24
RL|S1|C15632	24
RL|S1|C15634	24
RL|S1|C15643	24
RL|S1|C15659	24
RL|S1|C15660	24
RL|S1|C15682	24
RL|S1|C15695	24
RL|S1|C15747	24
RL|S1|C15762	24
RL|S1|C15780	24
RL|S1|C15797	24
RL|S1|C15801	24
RL|S1|C15827	24
RL|S1|C15880	24
RL|S1|C15882	24
RL|S1|C15947	24
RL|S1|C15951	24
RL|S1|C15956	24
RL|S1|C15964	24
RL|S1|C15968	24
RL|S1|C15982	24
RL|S1|C15988	24
RL|S1|C15995	24
RL|S1|C16008	24
RL|S1|C16067	24
RL|S1|C16074	24
RL|S1|C16089	24
RL|S1|C16123	24
RL|S1|C16133	24
RL|S1|C16146	24
RL|S1|C16191	24
RL|S1|C16197	24
RL|S1|C16204	24
RL|S1|C16224	24
RL|S1|C16236	24
RL|S1|C16266	24
RL|S1|C16272	24
RL|S1|C16289	24
RL|S1|C16290	24
RL|S1|C16309	24
RL|S1|C16311	24
RL|S1|C16351	24
RL|S1|C16373	24
RL|S1|C16384	24
RL|S1|C16392	24
RL|S1|C16397	24
RL|S1|C16402	24
RL|S1|C16413	24
RL|S1|C16418	24
RL|S1|C16423	24
RL|S1|C16425	24
RL|S1|C16437	24
RL|S1|C16446	24
RL|S1|C16453	24
RL|S1|C16484	24
RL|S1|C16493	24
RL|S1|C16495	24
RL|S1|C16512	24
RL|S1|C16515	24
RL|S1|C16548	24
RL|S1|C16580	24
RL|S1|C16585	24
RL|S1|C16610	24
RL|S1|C16615	24
RL|S1|C16637	24
RL|S1|C16662	24
RL|S1|C16672	24
RL|S1|C16685	24
RL|S1|C16695	24
RL|S1|C16729	24
RL|S1|C16733	24
RL|S1|C16743	24
RL|S1|C16776	24
RL|S1|C16778	24
RL|S1|C16840	24
RL|S1|C16854	24
RL|S1|C16864	24
RL|S1|C16880	24
RL|S1|C16882	24
RL|S1|C16888	24
RL|S1|C16902	24
RL|S1|C16922	24
RL|S1|C16942	24
RL|S1|C16951	24
RL|S1|C16968	24
RL|S1|C16983	24
RL|S1|C16985	24
RL|S1|C16995	24
RL|S1|C17005	24
RL|S1|C17032	24
RL|S1|C17040	24
RL|S1|C17062	24
RL|S1|C17072	24
RL|S1|C17073	24
RL|S1|C17075	24
RL|S1|C17086	24
RL|S1|C17091	24
RL|S1|C17131	24
RL|S1|C17144	24
RL|S1|C17170	24
RL|S1|C17179	24
RL|S1|C17199	24
RL|S1|C17206	24
RL|S1|C17260	24
RL|S1|C17303	24
RL|S1|C17313	24
RL|S1|C17341	24
RL|S1|C17348	24
RL|S1|C17354	24
RL|S1|C17368	24
RL|S1|C17373	24
RL|S1|C17374	24
RL|S1|C17381	24
RL|S1|C17392	24
RL|S1|C17423	24
RL|S1|C17462	24
RL|S1|C17481	24
RL|S1|C17483	24
RL|S1|C17505	24
RL|S1|C17532	24
RL|S1|C17554	24
RL|S1|C17587	24
RL|S1|C17612	24
RL|S1|C17625	24
RL|S1|C17626	24
RL|S1|C17658	24
RL|S1|C17669	24
RL|S1|C17682	24
RL|S1|C17689	24
RL|S1|C17692	24
RL|S1|C17705	24
RL|S1|C17708	24
RL|S1|C17713	24
RL|S1|C17715	24
RL|S1|C17767	24
RL|S1|C17771	24
RL|S1|C17785	24
RL|S1|C17793	24
RL|S1|C17798	24
RL|S1|C17805	24
RL|S1|C17818	24
RL|S1|C17823	24
RL|S1|C17833	24
RL|S1|C17838	24
RL|S1|C17857	24
RL|S1|C17858	24
RL|S1|C17864	24
RL|S1|C17874	24
RL|S1|C17878	24
RL|S1|C17901	24
RL|S1|C17939	24
RL|S1|C17957	24
RL|S1|C18023	24
RL|S1|C18032	24
RL|S1|C18044	24
RL|S1|C18048	24
RL|S1|C18056	24
RL|S1|C18057	24
RL|S1|C18070	24
RL|S1|C18091	24
RL|S1|C18093	24
RL|S1|C18098	24
RL|S1|C18117	24
RL|S1|C18134	24
RL|S1|C18138	24
RL|S1|C18141	24
RL|S1|C18148	24
RL|S1|C18189	24
RL|S1|C18199	24
RL|S1|C18214	24
RL|S1|C18226	24
RL|S1|C18236	24
RL|S1|C18258	24
RL|S1|C18262	24
RL|S1|C18272	24
RL|S1|C18276	24
RL|S1|C18282	24
RL|S1|C18287	24
RL|S1|C18301	24
RL|S1|C18332	24
RL|S1|C18348	24
RL|S1|C18353	24
RL|S1|C18354	24
RL|S1|C18397	24
RL|S1|C18426	24
RL|S1|C18467	24
RL|S1|C18468	24
RL|S1|C18477	24
RL|S1|C18520	24
RL|S1|C18541	24
RL|S1|C18595	24
RL|S1|C18616	24
RL|S1|C18633	24
RL|S1|C18654	24
RL|S1|C18666	24
RL|S1|C18670	24
RL|S1|C18696	24
RL|S1|C18715	24
RL|S1|C18719	24
RL|S1|C18738	24
RL|S1|C18752	24
RL|S1|C18775	24
RL|S1|C18818	24
RL|S1|C18832	24
RL|S1|C18888	24
RL|S1|C18889	24
RL|S1|C18920	24
RL|S1|C18922	24
RL|S1|C18959	24
RL|S1|C18970	24
RL|S1|C18995	24
RL|S1|C19003	24
RL|S1|C19013	24
RL|S1|C19016	24
RL|S1|C19033	24
RL|S1|C19067	24
RL|S1|C19068	24
RL|S1|C19081	24
RL|S1|C19083	24
RL|S1|C19088	24
RL|S1|C19166	24
RL|S1|C19202	24
RL|S1|C19206	24
RL|S1|C19225	24
RL|S1|C19230	24
RL|S1|C19245	24
RL|S1|C19260	24
RL|S1|C19270	24
RL|S1|C19280	24
RL|S1|C19296	24
RL|S1|C19302	24
RL|S1|C19309	24
RL|S1|C19335	24
RL|S1|C19353	24
RL|S1|C19355	24
RL|S1|C19392	24
RL|S1|C19397	24
RL|S1|C19411	24
RL|S1|C19441	24
RL|S1|C19448	24
RL|S1|C19475	24
RL|S1|C19480	24
RL|S1|C19	25
RL|S1|C30	25
RL|S1|C39	25
RL|S1|C70	25
RL|S1|C81	25
RL|S1|C101	25
RL|S1|C109	25
RL|S1|C127	25
RL|S1|C137	25
RL|S1|C140	25
RL|S1|C172	25
RL|S1|C193	25
RL|S1|C256	25
RL|S1|C309	25
RL|S1|C333	25
RL|S1|C341	25
RL|S1|C464	25
RL|S1|C476	25
RL|S1|C486	25
RL|S1|C503	25
RL|S1|C531	25
RL|S1|C558	25
RL|S1|C567	25
RL|S1|C574	25
RL|S1|C579	25
RL|S1|C581	25
RL|S1|C585	25
RL|S1|C616	25
RL|S1|C623	25
RL|S1|C638	25
RL|S1|C653	25
RL|S1|C718	25
RL|S1|C721	25
RL|S1|C742	25
RL|S1|C745	25
RL|S1|C770	25
RL|S1|C778	25
RL|S1|C840	25
RL|S1|C851	25
RL|S1|C865	25
RL|S1|C882	25
RL|S1|C906	25
RL|S1|C939	25
RL|S1|C967	25
RL|S1|C1023	25
RL|S1|C1030	25
RL|S1|C1046	25
RL|S1|C1143	25
RL|S1|C1163	25
RL|S1|C1257	25
RL|S1|C1267	25
RL|S1|C1284	25
RL|S1|C1306	25
RL|S1|C1330	25
RL|S1|C1335	25
RL|S1|C1344	25
RL|S1|C1352	25
RL|S1|C1382	25
RL|S1|C1400	25
RL|S1|C1441	25
RL|S1|C1459	25
RL|S1|C1527	25
RL|S1|C1550	25
RL|S1|C1590	25
RL|S1|C1646	25
RL|S1|C1650	25
RL|S1|C1741	25
RL|S1|C1769	25
RL|S1|C1842	25
RL|S1|C1871	25
RL|S1|C1889	25
RL|S1|C1900	25
RL|S1|C1943	25
RL|S1|C1956	25
RL|S1|C1975	25
RL|S1|C1989	25
RL|S1|C1990	25
RL|S1|C2041	25
RL|S1|C2051	25
RL|S1|C2096	25
RL|S1|C2124	25
RL|S1|C2127	25
RL|S1|C2128	25
RL|S1|C2133	25
RL|S1|C2150	25
RL|S1|C2223	25
RL|S1|C2241	25
RL|S1|C2263	25
RL|S1|C2360	25
RL|S1|C2381	25
RL|S1|C2409	25
RL|S1|C2433	25
RL|S1|C2441	25
RL|S1|C2460	25
RL|S1|C2471	25
RL|S1|C2476	25
RL|S1|C2492	25
RL|S1|C2494	25
RL|S1|C2495	25
RL|S1|C2507	25
RL|S1|C2546	25
RL|S1|C2568	25
RL|S1|C2570	25
RL|S1|C2578	25
RL|S1|C2592	25
RL|S1|C2597	25
RL|S1|C2654	25
RL|S1|C2655	25
RL|S1|C2661	25
RL|S1|C2693	25
RL|S1|C2710	25
RL|S1|C2769	25
RL|S1|C2783	25
RL|S1|C2788	25
RL|S1|C2826	25
RL|S1|C2836	25
RL|S1|C2869	25
RL|S1|C2939	25
RL|S1|C2982	25
RL|S1|C2988	25
RL|S1|C3001	25
RL|S1|C3041	25
RL|S1|C3044	25
RL|S1|C3071	25
RL|S1|C3109	25
RL|S1|C3117	25
RL|S1|C3137	25
RL|S1|C3153	25
RL|S1|C3223	25
RL|S1|C3255	25
RL|S1|C3283	25
RL|S1|C3284	25
RL|S1|C3302	25
RL|S1|C3331	25
RL|S1|C3341	25
RL|S1|C3377	25
RL|S1|C3385	25
RL|S1|C3449	25
RL|S1|C3456	25
RL|S1|C3480	25
RL|S1|C3492	25
RL|S1|C3524	25
RL|S1|C3536	25
RL|S1|C3555	25
RL|S1|C3559	25
RL|S1|C3579	25
RL|S1|C3625	25
RL|S1|C3646	25
RL|S1|C3688	25
RL|S1|C3695	25
RL|S1|C3697	25
RL|S1|C3739	25
RL|S1|C3752	25
RL|S1|C3769	25
RL|S1|C3777	25
RL|S1|C3783	25
RL|S1|C3792	25
RL|S1|C3939	25
RL|S1|C3956	25
RL|S1|C4006	25
RL|S1|C4031	25
RL|S1|C4084	25
RL|S1|C4109	25
RL|S1|C4156	25
RL|S1|C4186	25
RL|S1|C4221	25
RL|S1|C4243	25
RL|S1|C4272	25
RL|S1|C4306	25
RL|S1|C4381	25
RL|S1|C4400	25
RL|S1|C4410	25
RL|S1|C4412	25
RL|S1|C4430	25
RL|S1|C4455	25
RL|S1|C4462	25
RL|S1|C4522	25
RL|S1|C4561	25
RL|S1|C4609	25
RL|S1|C4635	25
RL|S1|C4636	25
RL|S1|C4660	25
RL|S1|C4688	25
RL|S1|C4693	25
RL|S1|C4803	25
RL|S1|C4847	25
RL|S1|C4861	25
RL|S1|C4877	25
RL|S1|C4903	25
RL|S1|C4994	25
RL|S1|C5002	25
RL|S1|C5086	25
RL|S1|C5117	25
RL|S1|C5138	25
RL|S1|C5152	25
RL|S1|C5156	25
RL|S1|C5235	25
RL|S1|C5290	25
RL|S1|C5370	25
RL|S1|C5377	25
RL|S1|C5426	25
RL|S1|C5427	25
RL|S1|C5483	25
RL|S1|C5503	25
RL|S1|C5522	25
RL|S1|C5581	25
RL|S1|C5586	25
RL|S1|C5613	25
RL|S1|C5704	25
RL|S1|C5715	25
RL|S1|C5740	25
RL|S1|C5749	25
RL|S1|C5777	25
RL|S1|C5830	25
RL|S1|C5873	25
RL|S1|C5892	25
RL|S1|C5905	25
RL|S1|C5928	25
RL|S1|C5942	25
RL|S1|C5984	25
RL|S1|C5988	25
RL|S1|C5991	25
RL|S1|C5994	25
RL|S1|C6002	25
RL|S1|C6006	25
RL|S1|C6014	25
RL|S1|C6084	25
RL|S1|C6141	25
RL|S1|C6166	25
RL|S1|C6217	25
RL|S1|C6268	25
RL|S1|C6272	25
RL|S1|C6275	25
RL|S1|C6293	25
RL|S1|C6302	25
RL|S1|C6326	25
RL|S1|C6334	25
RL|S1|C6376	25
RL|S1|C6384	25
RL|S1|C6432	25
RL|S1|C6436	25
RL|S1|C6444	25
RL|S1|C6464	25
RL|S1|C6474	25
RL|S1|C6554	25
RL|S1|C6572	25
RL|S1|C6600	25
RL|S1|C6610	25
RL|S1|C6625	25
RL|S1|C6642	25
RL|S1|C6686	25
RL|S1|C6735	25
RL|S1|C6778	25
RL|S1|C6801	25
RL|S1|C6817	25
RL|S1|C6819	25
RL|S1|C6852	25
RL|S1|C6857	25
RL|S1|C6859	25
RL|S1|C6870	25
RL|S1|C6876	25
RL|S1|C6925	25
RL|S1|C6936	25
RL|S1|C6945	25
RL|S1|C6952	25
RL|S1|C6956	25
RL|S1|C6975	25
RL|S1|C7048	25
RL|S1|C7059	25
RL|S1|C7067	25
RL|S1|C7109	25
RL|S1|C7152	25
RL|S1|C7196	25
RL|S1|C7204	25
RL|S1|C7246	25
RL|S1|C7284	25
RL|S1|C7305	25
RL|S1|C7343	25
RL|S1|C7371	25
RL|S1|C7391	25
RL|S1|C7456	25
RL|S1|C7535	25
RL|S1|C7537	25
RL|S1|C7555	25
RL|S1|C7593	25
RL|S1|C7594	25
RL|S1|C7604	25
RL|S1|C7659	25
RL|S1|C7662	25
RL|S1|C7740	25
RL|S1|C7773	25
RL|S1|C7777	25
RL|S1|C7780	25
RL|S1|C7782	25
RL|S1|C7786	25
RL|S1|C7796	25
RL|S1|C7812	25
RL|S1|C7815	25
RL|S1|C7818	25
RL|S1|C7834	25
RL|S1|C7836	25
RL|S1|C7848	25
RL|S1|C7855	25
RL|S1|C7877	25
RL|S1|C7882	25
RL|S1|C7892	25
RL|S1|C7898	25
RL|S1|C7937	25
RL|S1|C7938	25
RL|S1|C7946	25
RL|S1|C7971	25
RL|S1|C8041	25
RL|S1|C8045	25
RL|S1|C8047	25
RL|S1|C8050	25
RL|S1|C8074	25
RL|S1|C8077	25
RL|S1|C8135	25
RL|S1|C8139	25
RL|S1|C8170	25
RL|S1|C8217	25
RL|S1|C8226	25
RL|S1|C8270	25
RL|S1|C8304	25
RL|S1|C8330	25
RL|S1|C8393	25
RL|S1|C8404	25
RL|S1|C8413	25
RL|S1|C8417	25
RL|S1|C8482	25
RL|S1|C8488	25
RL|S1|C8510	25
RL|S1|C8524	25
RL|S1|C8666	25
RL|S1|C8691	25
RL|S1|C8739	25
RL|S1|C8740	25
RL|S1|C8764	25
RL|S1|C8811	25
RL|S1|C8818	25
RL|S1|C8845	25
RL|S1|C8880	25
RL|S1|C8907	25
RL|S1|C8949	25
RL|S1|C8978	25
RL|S1|C9021	25
RL|S1|C9051	25
RL|S1|C9055	25
RL|S1|C9106	25
RL|S1|C9107	25
RL|S1|C9134	25
RL|S1|C9184	25
RL|S1|C9217	25
RL|S1|C9253	25
RL|S1|C9263	25
RL|S1|C9276	25
RL|S1|C9315	25
RL|S1|C9337	25
RL|S1|C9345	25
RL|S1|C9378	25
RL|S1|C9427	25
RL|S1|C9457	25
RL|S1|C9505	25
RL|S1|C9517	25
RL|S1|C9557	25
RL|S1|C9558	25
RL|S1|C9559	25
RL|S1|C9586	25
RL|S1|C9639	25
RL|S1|C9683	25
RL|S1|C9700	25
RL|S1|C9733	25
RL|S1|C9765	25
RL|S1|C9839	25
RL|S1|C9856	25
RL|S1|C9909	25
RL|S1|C9965	25
RL|S1|C10015	25
RL|S1|C10056	25
RL|S1|C10059	25
RL|S1|C10091	25
RL|S1|C10109	25
RL|S1|C10184	25
RL|S1|C10209	25
RL|S1|C10223	25
RL|S1|C10273	25
RL|S1|C10322	25
RL|S1|C10360	25
RL|S1|C10388	25
RL|S1|C10415	25
RL|S1|C10432	25
RL|S1|C10472	25
RL|S1|C10521	25
RL|S1|C10586	25
RL|S1|C10625	25
RL|S1|C10665	25
RL|S1|C10668	25
RL|S1|C10677	25
RL|S1|C10680	25
RL|S1|C10725	25
RL|S1|C10729	25
RL|S1|C10730	25
RL|S1|C10766	25
RL|S1|C10768	25
RL|S1|C10795	25
RL|S1|C10828	25
RL|S1|C10838	25
RL|S1|C10840	25
RL|S1|C10919	25
RL|S1|C10938	25
RL|S1|C10958	25
RL|S1|C10982	25
RL|S1|C10988	25
RL|S1|C10989	25
RL|S1|C11059	25
RL|S1|C11086	25
RL|S1|C11130	25
RL|S1|C11138	25
RL|S1|C11146	25
RL|S1|C11153	25
RL|S1|C11162	25
RL|S1|C11170	25
RL|S1|C11190	25
RL|S1|C11215	25
RL|S1|C11251	25
RL|S1|C11256	25
RL|S1|C11257	25
RL|S1|C11337	25
RL|S1|C11426	25
RL|S1|C11429	25
RL|S1|C11472	25
RL|S1|C11479	25
RL|S1|C11500	25
RL|S1|C11574	25
RL|S1|C11616	25
RL|S1|C11635	25
RL|S1|C11672	25
RL|S1|C11686	25
RL|S1|C11738	25
RL|S1|C11748	25
RL|S1|C11751	25
RL|S1|C11800	25
RL|S1|C11838	25
RL|S1|C11890	25
RL|S1|C11935	25
RL|S1|C12044	25
RL|S1|C12052	25
RL|S1|C12069	25
RL|S1|C12134	25
RL|S1|C12207	25
RL|S1|C12235	25
RL|S1|C12250	25
RL|S1|C12259	25
RL|S1|C12275	25
RL|S1|C12276	25
RL|S1|C12297	25
RL|S1|C12307	25
RL|S1|C12329	25
RL|S1|C12344	25
RL|S1|C12356	25
RL|S1|C12401	25
RL|S1|C12429	25
RL|S1|C12441	25
RL|S1|C12446	25
RL|S1|C12456	25
RL|S1|C12462	25
RL|S1|C12485	25
RL|S1|C12545	25
RL|S1|C12641	25
RL|S1|C12667	25
RL|S1|C12714	25
RL|S1|C12738	25
RL|S1|C12748	25
RL|S1|C12777	25
RL|S1|C12799	25
RL|S1|C12847	25
RL|S1|C12900	25
RL|S1|C12907	25
RL|S1|C12926	25
RL|S1|C12948	25
RL|S1|C12962	25
RL|S1|C12996	25
RL|S1|C13037	25
RL|S1|C13072	25
RL|S1|C13156	25
RL|S1|C13232	25
RL|S1|C13259	25
RL|S1|C13269	25
RL|S1|C13295	25
RL|S1|C13307	25
RL|S1|C13337	25
RL|S1|C13439	25
RL|S1|C13451	25
RL|S1|C13479	25
RL|S1|C13520	25
RL|S1|C13540	25
RL|S1|C13583	25
RL|S1|C13631	25
RL|S1|C13670	25
RL|S1|C13770	25
RL|S1|C13935	25
RL|S1|C13938	25
RL|S1|C13940	25
RL|S1|C13950	25
RL|S1|C13966	25
RL|S1|C13982	25
RL|S1|C14004	25
RL|S1|C14013	25
RL|S1|C14053	25
RL|S1|C14060	25
RL|S1|C14123	25
RL|S1|C14164	25
RL|S1|C14173	25
RL|S1|C14196	25
RL|S1|C14235	25
RL|S1|C14278	25
RL|S1|C14299	25
RL|S1|C14327	25
RL|S1|C14345	25
RL|S1|C14457	25
RL|S1|C14493	25
RL|S1|C14607	25
RL|S1|C14612	25
RL|S1|C14671	25
RL|S1|C14685	25
RL|S1|C14697	25
RL|S1|C14705	25
RL|S1|C14735	25
RL|S1|C14788	25
RL|S1|C14820	25
RL|S1|C14847	25
RL|S1|C14862	25
RL|S1|C14875	25
RL|S1|C14886	25
RL|S1|C14896	25
RL|S1|C14898	25
RL|S1|C14929	25
RL|S1|C14990	25
RL|S1|C15038	25
RL|S1|C15045	25
RL|S1|C15048	25
RL|S1|C15052	25
RL|S1|C15084	25
RL|S1|C15085	25
RL|S1|C15088	25
RL|S1|C15096	25
RL|S1|C15105	25
RL|S1|C15115	25
RL|S1|C15130	25
RL|S1|C15132	25
RL|S1|C15169	25
RL|S1|C15221	25
RL|S1|C15226	25
RL|S1|C15270	25
RL|S1|C15288	25
RL|S1|C15290	25
RL|S1|C15317	25
RL|S1|C15319	25
RL|S1|C15364	25
RL|S1|C15375	25
RL|S1|C15408	25
RL|S1|C15411	25
RL|S1|C15426	25
RL|S1|C15465	25
RL|S1|C15493	25
RL|S1|C15523	25
RL|S1|C15549	25
RL|S1|C15563	25
RL|S1|C15645	25
RL|S1|C15649	25
RL|S1|C15701	25
RL|S1|C15791	25
RL|S1|C15813	25
RL|S1|C15821	25
RL|S1|C15843	25
RL|S1|C15859	25
RL|S1|C15890	25
RL|S1|C15927	25
RL|S1|C15935	25
RL|S1|C15994	25
RL|S1|C16006	25
RL|S1|C16021	25
RL|S1|C16023	25
RL|S1|C16162	25
